STBIMPINDEX,STBIMPDATE,STBMAPID,STBSTATUS,STBGROUP,STBFORM,STBPAGE,STBITEM,STBFIELD,S_Amount,HKRTN,STBDrillAlias,STBDrillTable,STBDrillRef,STBBRANCH,S_TAVA_Ref
8857,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150692,"","Part4-A1R5"
8843,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150678,"","Part4-A2R4"
8859,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150694,"","Part4-A2R4"
8860,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150695,"","Part4-A2R4"
8919,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150754,"","Part4-A2R4"
8930,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150765,"","Part4-A4R4"
8845,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150680,"","Part4-A2R4"
8846,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150681,"","Part4-A2R4"
8844,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150679,"","Part4-A2R4"
8918,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150753,"","Part4-A2R4"
9089,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150924,"","Part4-A1R10"
8861,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150696,"","Part4-A2R4"
8863,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150698,"","Part4-A2R4"
8931,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150766,"","Part4-A4R4"
8932,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150767,"","Part4-A4R4"
8847,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150682,"","Part4-A2R4"
8848,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150683,"","Part4-A2R4"
8849,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150684,"","Part4-A1R5"
8831,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150666,"","Part4-A1R5"
8832,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150667,"","Part4-A1R5"
8833,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150668,"","Part4-A1R5"
8864,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150699,"","Part4-A2R4"
8865,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150700,"","Part4-A2R4"
8866,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150701,"","Part4-A2R4"
8933,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150768,"","Part4-A4R4"
8934,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150769,"","Part4-A4R4"
8935,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150770,"","Part4-A4R4"
8850,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150685,"","Part4-A1R5"
8804,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150639,"","Part4-B2R3"
8805,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150640,"","Part4-B2R3"
8834,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150669,"","Part4-A1R5"
8987,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150822,"","Part4-B2R5"
8994,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150829,"","Part4-A4R4"
9107,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150942,"","Part4-A3R3"
8845,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150680,"","Part4-A2R4"
8806,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150641,"","Part4-B2R3"
8807,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150642,"","Part4-B2R3"
8989,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150824,"","Part4-A1R5"
8990,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150825,"","Part4-A2R4"
8996,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150831,"","Part4-A4R4"
8997,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150832,"","Part4-A1R5"
8846,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150681,"","Part4-A2R4"
9112,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150947,"","Part4-A3R3"
8929,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150764,"","Part4-A3R3"
9089,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150924,"","Part4-A1R10"
8931,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150766,"","Part4-A4R4"
8932,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150767,"","Part4-A4R4"
8898,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150733,"","Part4-A4R4"
8899,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150734,"","Part4-A4R4"
8933,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150768,"","Part4-A4R4"
8918,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150753,"","Part4-A2R4"
8900,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150735,"","Part4-A4R4"
8879,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150714,"","Part4-A4R4"
8880,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150715,"","Part4-A4R4"
8881,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150716,"","Part4-A4R4"
8841,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150676,"","Part4-A2R4"
8998,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150833,"","Part4-A2R4"
8984,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150819,"","Part4-B2R3"
8844,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150679,"","Part4-A2R4"
9069,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150904,"","Part4-A4R4"
9070,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150905,"","Part4-A4R4"
9067,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150902,"","Part4-A4R4"
9068,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150903,"","Part4-A4R4"
8780,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150615,"","Part4-B2R1"
9071,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150906,"","Part4-A4R4"
8919,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150754,"","Part4-A2R4"
8920,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150755,"","Part4-A2R4"
8854,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150689,"","Part4-A1R5"
8856,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150691,"","Part4-A1R5"
8857,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150692,"","Part4-A1R5"
8834,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150669,"","Part4-A1R5"
8946,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150781,"","Part4-A1R10"
8936,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150771,"","Part4-A4R4"
8894,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150729,"","Part4-A4R4"
8869,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150704,"","Part4-A3R3"
9103,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150938,"","Part4-A3R3"
8884,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150719,"","Part4-A4R4"
9072,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150907,"","Part4-A4R4"
8835,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150670,"","Part4-A1R5"
8870,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150705,"","Part4-A3R3"
8871,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150706,"","Part4-A3R3"
8938,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150773,"","Part4-A4R4"
8874,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150709,"","Part4-A3R3"
8906,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150741,"","Part4-A1R5"
8875,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150710,"","Part4-A3R3"
8907,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150742,"","Part4-A1R5"
8457,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150292,"","Part4-A1R10"
8458,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150293,"","Part4-A1R10"
8780,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150615,"","Part4-B2R1"
9113,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150948,"","Part4-A3R3"
9114,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150949,"","Part4-A3R3"
8781,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150616,"","Part4-B2R1"
8782,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150617,"","Part4-B2R1"
8937,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150772,"","Part4-A4R4"
8867,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150702,"","Part4-A3R3"
9104,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150939,"","Part4-A3R3"
8455,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",0,"","","",150290,"","Part4-A1R10"
8456,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",0,"","","",150291,"","Part4-A1R10"
8456,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",0,"","","",150291,"","Part4-A1R10"
8454,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",0,"","","",150289,"","Part4-A1R10"
8454,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",0,"","","",150289,"","Part4-A1R10"
8455,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",0,"","","",150290,"","Part4-A1R10"
9117,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150952,"","Part4-A3R3"
8868,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150703,"","Part4-A3R3"
9106,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150941,"","Part4-A3R3"
8912,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150747,"","Part4-A2R4"
9107,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150942,"","Part4-A3R3"
8836,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150671,"","Part4-A1R5"
8876,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150711,"","Part4-A4R4"
8877,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150712,"","Part4-A4R4"
8908,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150743,"","Part4-A1R5"
8837,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150672,"","Part4-A1R5"
8838,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150673,"","Part4-A1R5"
8878,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150713,"","Part4-A4R4"
8879,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150714,"","Part4-A4R4"
8909,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150744,"","Part4-A1R5"
8910,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150745,"","Part4-A1R5"
8880,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150715,"","Part4-A4R4"
8881,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150716,"","Part4-A4R4"
8859,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150694,"","Part4-A2R4"
8861,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150696,"","Part4-A2R4"
8870,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150705,"","Part4-A3R3"
8783,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150618,"","Part4-B2R1"
8784,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150619,"","Part4-B2R1"
8785,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150620,"","Part4-B2R1"
9112,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150947,"","Part4-A3R3"
8938,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150773,"","Part4-A4R4"
8813,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150648,"","Part4-B2R5"
8814,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150649,"","Part4-B2R5"
8815,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150650,"","Part4-B2R5"
9113,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150948,"","Part4-A3R3"
9114,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150949,"","Part4-A3R3"
9115,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150950,"","Part4-A3R3"
8816,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150651,"","Part4-B2R5"
9100,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150935,"","Part4-A3R3"
8809,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150644,"","Part4-B2R3"
8992,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150827,"","Part4-A2R4"
8999,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",0,"","","",150834,"","Part4-A3R3"
9061,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",0,"","","",150896,"","Part4-A3R3"
10820,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",131000,"","","",310699,"","C2A15"
10820,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",131000,"","","",310699,"","C2A15"
7158,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",107000,"","","",270097,"","C2A15"
8587,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",112186.355697,"","","",150422,"","Part4-A3R4"
7156,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",111000,"","","",270095,"","C2A15"
11860,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12324,"","P1R5C9"
11783,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12247,"","P1R4C9-7"
11687,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12151,"","P1R18C1-3"
11644,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12108,"","P1R18C1-42"
11605,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12069,"","P1R18C1-33"
11897,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12361,"","P1R8C1-33"
11695,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",2124000,"","","",12159,"","GDA91B"
12434,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8I","S_Amount",2124000,"","","",32207,"","GDA91B"
11816,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12280,"","P1R8C1-10"
11819,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12283,"","P1R8C1-13"
8735,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",93920.590413,"","","",150570,"","Part4-B1R6"
10821,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",127000,"","","",310700,"","C2A15"
10821,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",127000,"","","",310700,"","C2A15"
7159,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",133000,"","","",270098,"","C2A15"
7159,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP10C9C","S_Amount",133000,"","","",270098,"","C2A15"
7070,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",97000,"","","",270009,"","C2A15"
8589,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",111939.521031,"","","",150424,"","Part4-A3R4"
8652,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",104164.229052,"","","",150487,"","Part4-A3R11"
11766,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12230,"","P1R4C9-1"
8655,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",103793.977053,"","","",150490,"","Part4-A4R3"
8716,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",96265.51974,"","","",150551,"","Part4-B1R1"
8978,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",78616.841121,"","","",150813,"","Part4-B1R8"
9089,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",127119.85299,"","","",150924,"","Part4-A1R10"
8457,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",127119.85299,"","","",150292,"","Part4-A1R10"
8646,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",104904.73305,"","","",150481,"","Part4-A3R11"
8650,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",104411.063718,"","","",150485,"","Part4-A3R11"
10822,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",125000,"","","",310701,"","C2A15"
7160,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",131000,"","","",270099,"","C2A15"
10972,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",101000,"","","",310851,"","C2A15"
11596,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12060,"","P1R2C5"
7104,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8H","S_Amount",31400,"","","",270043,"","E14295"
12435,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8H","S_Amount",2125000,"","","",32208,"","GDA91B"
11959,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",33000,"","","",12423,"","E14311"
10972,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",101000,"","","",310851,"","C2A15"
10970,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",135000,"","","",310849,"","C2A15"
10823,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",121000,"","","",310702,"","C2A15"
7161,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",129000,"","","",270100,"","C2A15"
7149,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP10C9C","S_Amount",137000,"","","",270088,"","C2A15"
11676,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",2114000,"","","",12140,"","GDA211B"
12429,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8I","S_Amount",26152.1328627,"","","",32202,"","GDA91A"
7129,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8H","S_Amount",33600,"","","",270068,"","E14317"
11643,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12107,"","P1R5C1"
11962,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",33300,"","","",12426,"","E14314"
7122,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8H","S_Amount",33300,"","","",270061,"","E14314"
11960,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",33100,"","","",12424,"","E14312"
12463,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP11C10157","S_Amount",2678156.1261,"","","",32236,"","C2A1A"
10825,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",115000,"","","",310704,"","C2A15"
8758,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",91081.991754,"","","",150593,"","Part4-B1R9"
8710,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",97006.023738,"","","",150545,"","Part4-B1R1"
8728,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",94784.511744,"","","",150563,"","Part4-B1R4"
8727,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",94907.929077,"","","",150562,"","Part4-B1R4"
8736,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",93797.17308,"","","",150571,"","Part4-B1R6"
8573,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",113914.198359,"","","",150408,"","Part4-A3R2"
8746,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",92562.99975,"","","",150581,"","Part4-B1R8"
8755,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",91452.243753,"","","",150590,"","Part4-B1R9"
8726,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",95031.34641,"","","",150561,"","Part4-B1R4"
8753,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",91699.078419,"","","",150588,"","Part4-B1R9"
11016,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310895,"","477"
12467,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP11C10157","S_Amount",2683092.81942,"","","",32240,"","C2A1A"
7163,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP11C10157","S_Amount",125000,"","","",270102,"","C2A15"
7163,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP10C9C","S_Amount",125000,"","","",270102,"","C2A15"
11756,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12220,"","P1R5C9-7"
11537,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12001,"","P1R2C1"
12425,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8I","S_Amount",2114000,"","","",32198,"","GDA211B"
12421,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8I","S_Amount",2602871.55297,"","","",32194,"","GDA211A"
11744,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",2602871.55297,"","","",12208,"","GDA211A"
8646,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",104904.73305,"","","",150481,"","Part4-A3R11"
